Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-176467,12/02/2020 15:53,Term 1,Violence,Regional North,Tuggerah Lakes,Assault,,,A student was injured following an assault that took place between xxxxx students on school grounds. First aid was administered. An ambulance was notified and conveyed the student to hospital. The parents will be meeting the student in hospital. School is managing the matter. Executive staff are aware. Supports are in place.,1,On workplace grounds
S-2020-176583,12/02/2020 16:55,Term 1,Violence,Metropolitan South & South West,Liverpool,Assault,,Child Protection,A xxxxx of a student assaulted the student while in a xxxxx.  Police attended and supports are in place for the student.  xxxxx xxxxx xxxxx will be completed.,1,On workplace grounds
S-2020-176619,13/02/2020 8:15,Term 1,Malicious Use of Technology,Regional North,Mooney Mooney,Nuisance Use of Technology,,,A student allegedly distributed inappropriate images of minors online. #### guidelines have been followed. Supports are in place.  #####.,1,On workplace grounds
S-2020-176620,13/02/2020 8:15,Term 1,Violence,Regional South,Macarthur,Indecent Assault,,,"A student alleged that another student indecently assaulted them by touching their XXXX, while hugging them, at the school disco. #### guidelines have been followed. #####.",1,Off site activity
S-2020-176743,13/02/2020 9:54,Term 1,Emergency Situation,Metropolitan North,Pittwater,Utility Failure,,,"An executive staff member reports of utility interruption for an extended period. Parents have been issued an alternate method of communication. The Director, Educational Leadership is aware. The school remains fully operational.",1,On workplace grounds
S-2020-176752,13/02/2020 9:58,Term 1,Violence,Metropolitan South,Iron Cove,Assault,,,"xxxxx students were involved in a physical altercation, resulting in injuries, on school grounds. The students' parents were contacted and one student was conveyed to hospital for treatment. The incident was reported to police. The matter is also being managed locally. Support is in place.",1,On workplace grounds
S-2020-176763,13/02/2020 10:04,Term 1,Violence,Regional South,Camden,Indecent Assault,,,A student has alleged that another student has touched them inappropriately over clothing while in the playground. Executive staff were notified and parents have been contacted. Supports are being provided for the student. #####.,1,On workplace grounds
S-2020-176817,13/02/2020 10:30,Term 1,Violence,Regional North,Brisbane Water,Allegations Of Sexual  Assault,,,"A student has disclosed an alleged ####  assault of their sibling, who also attends the school, which occurred off school grounds in the past. Supports are currently in place. #### has been followed. Executive staff are aware. Parents, Police and Director, Educational leadership will be notified.",1,On workplace grounds
S-2020-176862,13/02/2020 10:50,Term 1,Emergency Situation,Metropolitan North,The Forest,Utility Failure,,,school reports power outage and property damage following a storm. School contacted utilities service. Power  is back on. All supports in place for school,1,On workplace grounds
S-2020-176897,13/02/2020 11:01,Term 1,Violence,Metropolitan North,Gordon,Assault,,Staff Welfare Concerns,School is currently managing a xxxxx issue with parents relating to an incident involving student behaviour in the xxxxx. A xxxxx verbally and xxxxx assaulted a student on school grounds. The parent has disclosed that while offsite they have xxxxx the student playing on school grounds. Executive staff have contacted Police who are currently investigating. Supports are in place for staff and students.,1,On workplace grounds
S-2020-177006,13/02/2020 12:19,Term 1,Violence,Metropolitan South & South West,Bungarribee,Assault,,,"A student has sustained injuries after being assaulted on school grounds. First-aid applied. Parents have been contacted. Police will be notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-177065,13/02/2020 12:56,Term 1,Emergency Situation,Rural South and West,Griffith,Severe Storm,,,A tree branch has fallen within the school grounds after a storm over night. No injuries sustained. School managing on a local level. Executive aware,1,On workplace grounds
S-2020-177072,13/02/2020 13:01,Term 1,Welfare,Regional North and West,Upper Hunter,Attempted Suicide,,,A student from a neighboring school attempted suicide on school grounds out of school hours. Ambulance attended and the student was conveyed to hospital for further medical assessment.,1,On workplace grounds
S-2020-177257,13/02/2020 14:37,Term 1,Welfare,Rural South and West,Albury,Student Welfare Concerns,Absconding / Missing Student,,A student refused to go to class and attempted to climb onto a roof before being stopped by an employee. The student then absconded from school grounds. The student remained in the line of sight of staff at all times and was eventually brought back to school safe and well. The student was then collected from school by their parent. The school is managing the matter locally and support is in place.,1,On workplace grounds
S-2020-177291,13/02/2020 14:53,Term 1,Emergency Situation,Regional North,Windsor,Utility Failure,,,Employee reports utility failure on school grounds due to recent weather. The school remains operational. The school is seeking assistance. Executive staff are aware.,1,On workplace grounds
S-2020-177336,13/02/2020 15:11,Term 1,Weapon,Metropolitan South & South West,Woronora River,Possession of a Weapon,,,"A student was found in possession of XXXX and XXXX, on school grounds. No threats were made. The items have been confiscated and the incident will be reported to police. The matter is also being managed locally. Support is in place.",1,On workplace grounds
S-2020-177418,13/02/2020 15:41,Term 1,Violence,Regional South,Campbelltown,Assault,,,"A student has heightened and xxxxx assaulted another student at the end of xxxxx. The student sustained injuries to the xxxxx and xxxxx. Executive staff were notified who contacted parents, Police and Ambulance. The student who was assaulted, was administered first aid and conveyed to hospital by a parent for medical attention. The other student was conveyed via ambulance, xxxxx by xxxxx to hospital for medical attention.  xxxxx has been run and mandatory reporting is being actioned. Supports are in place for xxxxx students upon their return.",1,On workplace grounds
S-2020-177655,14/02/2020 8:30,Term 1,Emergency Situation,Regional North,Mooney Mooney,Utility Failure,,,"Executive staff reports the school has had no main power for a number of days. The school remains operational. Electrician has been contacted. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-177709,14/02/2020 9:15,Term 1,Violence,Metropolitan North,Quakers Hill,Accidental Assault,,,Student sustained an injury after contact with another student. First aid administered. School called emergency and student's parents. Paramedics gave clearance for parent to take student to hospital. Executive staff aware.,1,On workplace grounds
